# ============================================================
# LOGS DE TRANSACOES FINANCEIRAS
# Periodo: 01/04/2026 a 25/05/2026
# Total de registros: 500
# Formato por linha:
# [AAAA-MM-DD HH:MM:SS] ID:<id> | TIPO:<tipo> | ORIGEM_NOME:<nome> | ORIGEM_DOC:<cpf_ou_cnpj> | DESTINO_NOME:<nome> | DESTINO_DOC:<cpf_ou_cnpj> | VALOR:R$ <valor> | BANCO_ORIGEM:<codigo> | BANCO_DESTINO:<codigo> | DISPOSITIVO:<dispositivo> | LOCALIZACAO:<cidade-UF> | DESCRICAO:<texto> | STATUS:<CONCLUIDA|FALHA>
# Observacao: campos podem aparecer vazios em alguns registros.
# ============================================================
[2026-04-01 02:32:39] ID:TRX00486 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:86.826.866/0001-15 | DESTINO_NOME:MARKETPLACE OFFSHORE | DESTINO_DOC:95.479.235/0001-81 | VALOR:R$ 8.853,91 | BANCO_ORIGEM:001 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-04-27 11:28:47] ID:TRX00329 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Maria Souza | ORIGEM_DOC:880.726.731-44 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:720.680.727-39 | VALOR:R$ 392,61 | BANCO_ORIGEM:237 | BANCO_DESTINO:033 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-04-27 13:23:54] ID:TRX00288 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Bianca Cavalcanti | ORIGEM_DOC:933.202.838-44 | DESTINO_NOME:Camila Ribeiro | DESTINO_DOC:923.341.668-65 | VALOR:R$ 709,88 | BANCO_ORIGEM:104 | BANCO_DESTINO:380 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Aracaju-SE | DESCRICAO:Farmacia | STATUS:CONCLUIDA
[2026-04-27 15:39:26] ID:TRX00067 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Sabrina Andrade | ORIGEM_DOC:975.471.201-97 | DESTINO_NOME:Beatriz Lima | DESTINO_DOC:476.657.760-55 | VALOR:R$ 96,30 | BANCO_ORIGEM:290 | BANCO_DESTINO:237 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Maceio-AL | DESCRICAO:Farmacia | STATUS:CONCLUIDA
[2026-04-27 16:46:17] ID:TRX00145 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Henrique Pires | ORIGEM_DOC:209.198.636-29 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:346.296.734-77 | VALOR:R$ 2.444,04 | BANCO_ORIGEM:001 | BANCO_DESTINO:341 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-04-27 22:02:36] ID:TRX00360 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Eduardo Cunha | ORIGEM_DOC:694.593.807-20 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:245.847.848-77 | VALOR:R$ 23.480,30 | BANCO_ORIGEM:260 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Teresina-PI | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-04-28 03:36:50] ID:TRX00354 | TIPO:PIX | ORIGEM_NOME:Camila Ribeiro | ORIGEM_DOC:179.857.828-83 | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC:956.598.217-85 | VALOR:R$ 35.829,71 | BANCO_ORIGEM:380 | BANCO_DESTINO:336 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-04-28 10:34:18] ID:TRX00101 | TIPO:SAQUE | ORIGEM_NOME:Bianca Cavalcanti | ORIGEM_DOC:717.834.536-31 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:806.554.459-67 | VALOR:R$ 269,96 | BANCO_ORIGEM:290 | BANCO_DESTINO:077 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-04-28 13:00:02] ID:TRX00226 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Bianca Cavalcanti | ORIGEM_DOC:118.792.104-90 | DESTINO_NOME:Renata Correia | DESTINO_DOC:851.354.331-98 | VALOR:R$ 510,54 | BANCO_ORIGEM:290 | BANCO_DESTINO:001 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Teresina-PI | DESCRICAO:Combustivel | STATUS:CONCLUIDA
[2026-04-28 13:22:26] ID:TRX00449 | TIPO:PIX | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:157.777.350-41 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:340.763.419-85 | VALOR:R$ 25.000,00 | BANCO_ORIGEM:033 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Investimento | STATUS:CONCLUIDA
[2026-04-28 14:18:07] ID:TRX00081 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Rodrigo Teixeira | ORIGEM_DOC:190.547.964-23 | DESTINO_NOME:Sabrina Andrade | DESTINO_DOC:349.546.703-61 | VALOR:R$ 66,83 | BANCO_ORIGEM:290 | BANCO_DESTINO:104 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Maceio-AL | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-04-28 14:31:01] ID:TRX00194 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:386.556.252-14 | DESTINO_NOME:Sabrina Andrade | DESTINO_DOC:728.734.731-41 | VALOR:R$ 1.712,78 | BANCO_ORIGEM:104 | BANCO_DESTINO:290 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-04-28 15:15:55] ID:TRX00014 | TIPO:TED | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC:195.871.969-40 | DESTINO_NOME:Rafael Ferreira | DESTINO_DOC:270.516.597-71 | VALOR:R$ 1.116,18 | BANCO_ORIGEM:341 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-04-28 15:21:22] ID:TRX00042 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:222.860.648-98 | DESTINO_NOME:Leonardo Pinto | DESTINO_DOC:289.296.321-71 | VALOR:R$ 688,23 | BANCO_ORIGEM:260 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-04-28 15:59:32] ID:TRX00243 | TIPO:DOC | ORIGEM_NOME:Ana Oliveira | ORIGEM_DOC:773.714.720-51 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:616.493.528-87 | VALOR:R$ 1.734,17 | BANCO_ORIGEM:104 | BANCO_DESTINO:212 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Salvador-BA | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-04-28 17:08:19] ID:TRX00155 | TIPO:SAQUE | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC:507.426.398-98 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:748.602.689-41 | VALOR:R$ 1.513,98 | BANCO_ORIGEM:212 | BANCO_DESTINO:237 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Goiania-GO | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-04-28 17:41:20] ID:TRX00027 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Vinicius Nascimento | ORIGEM_DOC:774.186.390-75 | DESTINO_NOME:Camila Ribeiro | DESTINO_DOC:779.748.734-52 | VALOR:R$ 1.112,84 | BANCO_ORIGEM:077 | BANCO_DESTINO:237 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Natal-RN | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-04-29 09:53:27] ID:TRX00093 | TIPO:TED | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:154.505.614-57 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:341.495.183-57 | VALOR:R$ 2.366,84 | BANCO_ORIGEM:237 | BANCO_DESTINO:336 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-04-29 10:06:13] ID:TRX00277 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:498.751.105-21 | DESTINO_NOME:Patricia Barbosa | DESTINO_DOC:943.248.582-86 | VALOR:R$ 1.010,39 | BANCO_ORIGEM:290 | BANCO_DESTINO:341 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-04-29 12:57:41] ID:TRX00254 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Eduardo Cunha | ORIGEM_DOC:107.741.167-36 | DESTINO_NOME:Priscila Monteiro | DESTINO_DOC:786.744.892-37 | VALOR:R$ 810,98 | BANCO_ORIGEM:033 | BANCO_DESTINO:033 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-04-29 14:00:46] ID:TRX00314 | TIPO:PIX | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:106.407.327-37 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:976.422.122-98 | VALOR:R$ 2.457,65 | BANCO_ORIGEM:380 | BANCO_DESTINO:001 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-04-29 17:02:46] ID:TRX00071 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Sabrina Andrade | ORIGEM_DOC:536.802.210-72 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:829.554.175-20 | VALOR:R$ 764,55 | BANCO_ORIGEM:077 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Natal-RN | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-04-30 01:05:20] ID:TRX00487 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:273.615.604-53 | DESTINO_NOME:ECOMMERCE GLOBAL | DESTINO_DOC:50.145.230/0001-73 | VALOR:R$ 4.192,64 | BANCO_ORIGEM:260 | BANCO_DESTINO:212 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Belem-PA | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-04-30 08:37:06] ID:TRX00189 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Marcelo Vieira | ORIGEM_DOC:545.778.233-40 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:398.367.971-50 | VALOR:R$ 346,78 | BANCO_ORIGEM:323 | BANCO_DESTINO:033 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Aracaju-SE | DESCRICAO:Pagamento mensalidade | STATUS:CONCLUIDA
[2026-04-30 09:05:10] ID:TRX00191 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC:251.193.828-41 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:464.505.625-16 | VALOR:R$ 2.068,57 | BANCO_ORIGEM:212 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-04-30 10:26:55] ID:TRX00057 | TIPO:DOC | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:972.436.972-96 | DESTINO_NOME:Henrique Pires | DESTINO_DOC:979.646.489-50 | VALOR:R$ 200,95 | BANCO_ORIGEM:260 | BANCO_DESTINO:290 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Campinas-SP | DESCRICAO:Salario | STATUS:CONCLUIDA
[2026-04-30 13:45:12] ID:TRX00216 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Patricia Barbosa | ORIGEM_DOC:347.481.600-86 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:556.281.991-70 | VALOR:R$ 930,35 | BANCO_ORIGEM:336 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-01 08:28:06] ID:TRX00086 | TIPO:SAQUE | ORIGEM_NOME:Rodrigo Teixeira | ORIGEM_DOC:353.824.548-66 | DESTINO_NOME:Leticia Batista | DESTINO_DOC:636.635.724-30 | VALOR:R$ 2.456,23 | BANCO_ORIGEM:033 | BANCO_DESTINO:341 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento mensalidade | STATUS:CONCLUIDA
[2026-05-01 09:28:46] ID:TRX00161 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Camila Ribeiro | ORIGEM_DOC:969.451.763-23 | DESTINO_NOME:Henrique Pires | DESTINO_DOC:793.919.268-41 | VALOR:R$ 807,49 | BANCO_ORIGEM:260 | BANCO_DESTINO:001 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-01 10:44:44] ID:TRX00323 | TIPO:PIX | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:161.390.305-99 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:732.377.154-69 | VALOR:R$ 950,87 | BANCO_ORIGEM:077 | BANCO_DESTINO:341 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Recife-PE | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-01 13:16:15] ID:TRX00154 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Marcelo Vieira | ORIGEM_DOC:106.505.440-89 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:489.923.982-52 | VALOR:R$ 1.490,61 | BANCO_ORIGEM:237 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-01 14:19:29] ID:TRX00111 | TIPO:TED | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:36.448.721/0001-28 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:420.982.835-50 | VALOR:R$ 1.726,20 | BANCO_ORIGEM:104 | BANCO_DESTINO:336 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Natal-RN | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-01 15:22:58] ID:TRX00196 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:711.324.130-45 | DESTINO_NOME:Leonardo Pinto | DESTINO_DOC:159.928.583-77 | VALOR:R$ 1.263,45 | BANCO_ORIGEM:323 | BANCO_DESTINO:260 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-01 16:09:24] ID:TRX00054 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Marcelo Vieira | ORIGEM_DOC:891.908.974-63 | DESTINO_NOME:Vanessa Marques | DESTINO_DOC:448.906.619-44 | VALOR:R$ 2.305,84 | BANCO_ORIGEM:341 | BANCO_DESTINO:212 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-02 04:05:49] ID:TRX00499 | TIPO:PIX | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:858.777.573-32 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:905.286.963-60 | VALOR:R$ 21.096,45 | BANCO_ORIGEM:001 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-02 05:44:20] ID:TRX00467 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:279.319.381-66 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:360.983.703-17 | VALOR:R$ 11.538,40 | BANCO_ORIGEM:341 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Natal-RN | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-02 05:45:43] ID:TRX00468 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:279.319.381-66 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:360.983.703-17 | VALOR:R$ 11.538,40 | BANCO_ORIGEM:237 | BANCO_DESTINO:260 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-02 05:46:23] ID:TRX00469 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:279.319.381-66 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:360.983.703-17 | VALOR:R$ 11.538,40 | BANCO_ORIGEM:336 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belem-PA | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-02 05:47:52] ID:TRX00470 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:279.319.381-66 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:360.983.703-17 | VALOR:R$ 11.538,40 | BANCO_ORIGEM:260 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-02 13:56:35] ID:TRX00195 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:92.916.638/0001-41 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:745.921.656-12 | VALOR:R$ 166,53 | BANCO_ORIGEM:260 | BANCO_DESTINO:323 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Combustivel | STATUS:CONCLUIDA
[2026-05-02 14:05:38] ID:TRX00049 | TIPO:PIX | ORIGEM_NOME:Eduardo Cunha | ORIGEM_DOC:193.334.790-83 | DESTINO_NOME:Aline Ramos | DESTINO_DOC:701.121.883-96 | VALOR:R$ 2.225,22 | BANCO_ORIGEM:212 | BANCO_DESTINO:290 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Recife-PE | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-02 18:27:11] ID:TRX00080 | TIPO:DOC | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:173.506.982-15 | DESTINO_NOME:Joao Silva | DESTINO_DOC:546.119.570-19 | VALOR:R$ 959,82 | BANCO_ORIGEM:212 | BANCO_DESTINO:237 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-02 19:36:35] ID:TRX00251 | TIPO:SAQUE | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:76.169.905/0001-74 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:263.525.656-78 | VALOR:R$ 196,11 | BANCO_ORIGEM:212 | BANCO_DESTINO:290 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Manaus-AM | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-03 06:15:33] ID:TRX00498 | TIPO:PIX | ORIGEM_NOME:Beatriz Lima | ORIGEM_DOC:664.178.146-75 | DESTINO_NOME:Rafael Ferreira | DESTINO_DOC:210.622.535-62 | VALOR:R$ 18.976,49 | BANCO_ORIGEM:033 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Aracaju-SE | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-03 07:42:15] ID:TRX00265 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Renata Correia | ORIGEM_DOC:679.679.775-28 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:853.849.595-55 | VALOR:R$ 1.715,14 | BANCO_ORIGEM:341 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Curitiba-PR | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-03 15:36:59] ID:TRX00315 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:371.475.696-41 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:338.362.930-48 | VALOR:R$ 399,47 | BANCO_ORIGEM:001 | BANCO_DESTINO:336 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Brasilia-DF | DESCRICAO:Compra supermercado | STATUS:CONCLUIDA
[2026-05-03 15:42:48] ID:TRX00455 | TIPO:PIX | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:284.119.742-76 | DESTINO_NOME:Empresa ALFA LTDA | DESTINO_DOC:33.690.611/0001-37 | VALOR:R$ 50.000,00 | BANCO_ORIGEM:077 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Maceio-AL | DESCRICAO:Investimento | STATUS:CONCLUIDA
[2026-05-03 17:57:03] ID:TRX00186 | TIPO:DOC | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:986.389.892-49 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:435.188.666-68 | VALOR:R$ 569,61 | BANCO_ORIGEM:341 | BANCO_DESTINO:001 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-03 19:34:53] ID:TRX00090 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Vinicius Nascimento | ORIGEM_DOC:257.266.285-98 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:889.739.928-31 | VALOR:R$ 108,80 | BANCO_ORIGEM:290 | BANCO_DESTINO:380 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-03 19:50:51] ID:TRX00248 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:665.155.113-42 | DESTINO_NOME:Patricia Barbosa | DESTINO_DOC:307.735.989-66 | VALOR:R$ 1.736,95 | BANCO_ORIGEM:001 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-04 08:18:27] ID:TRX00410 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:727.655.689-36 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC: | VALOR:R$ 10.485,92 | BANCO_ORIGEM:290 | BANCO_DESTINO:212 | DISPOSITIVO:POS_FISICO | LOCALIZACAO: | DESCRICAO: | STATUS:CONCLUIDA
[2026-05-04 08:35:24] ID:TRX00333 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Pedro Santos | ORIGEM_DOC:411.892.947-46 | DESTINO_NOME:Thiago Rocha | DESTINO_DOC:572.270.532-47 | VALOR:R$ 1.916,42 | BANCO_ORIGEM:001 | BANCO_DESTINO:237 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Maceio-AL | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-04 09:02:57] ID:TRX00241 | TIPO:DOC | ORIGEM_NOME:Vinicius Nascimento | ORIGEM_DOC:360.725.300-34 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:223.972.502-37 | VALOR:R$ 1.238,67 | BANCO_ORIGEM:212 | BANCO_DESTINO:212 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-04 10:54:32] ID:TRX00126 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:33.114.854/0001-53 | DESTINO_NOME:Henrique Pires | DESTINO_DOC:909.402.681-96 | VALOR:R$ 693,00 | BANCO_ORIGEM:033 | BANCO_DESTINO:290 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Maceio-AL | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-04 11:50:59] ID:TRX00419 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC: | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC: | VALOR:R$ 2.975,95 | BANCO_ORIGEM:323 | BANCO_DESTINO:237 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Natal-RN | DESCRICAO: | STATUS:CONCLUIDA
[2026-05-05 02:49:28] ID:TRX00349 | TIPO:TED | ORIGEM_NOME:Vinicius Nascimento | ORIGEM_DOC:737.673.626-23 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:311.655.458-80 | VALOR:R$ 12.807,34 | BANCO_ORIGEM:290 | BANCO_DESTINO:260 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-05 09:15:40] ID:TRX00058 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Empresa ALFA LTDA | ORIGEM_DOC:66.270.810/0001-48 | DESTINO_NOME:Vanessa Marques | DESTINO_DOC:129.147.432-17 | VALOR:R$ 2.493,60 | BANCO_ORIGEM:212 | BANCO_DESTINO:033 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-05 09:19:13] ID:TRX00259 | TIPO:SAQUE | ORIGEM_NOME:Ricardo Nunes | ORIGEM_DOC:326.731.954-42 | DESTINO_NOME:Renata Correia | DESTINO_DOC:298.217.285-95 | VALOR:R$ 541,17 | BANCO_ORIGEM:077 | BANCO_DESTINO:341 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Curitiba-PR | DESCRICAO:Restaurante | STATUS:CONCLUIDA
